Feature,Importance,Unnamed: 0,node,source,fa_score,la_score,abs_fa_score,abs_la_score,feature_name
"genus_tuple_Count_('GBIF:4575545', 'Simosthenurus')",0.0,3208,"('GBIF:4575545', 'Simosthenurus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:4575545', 'Simosthenurus')"
"genus_tuple_Count_('GBIF:7989631', 'Senegalia')",0.0,3590,"('GBIF:7989631', 'Senegalia')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:7989631', 'Senegalia')"
"genus_tuple_Count_('GBIF:2963568', 'Styphnolobium')",0.0,1710,"('GBIF:2963568', 'Styphnolobium')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2963568', 'Styphnolobium')"
"genus_tuple_Count_('GBIF:3075453', 'Mangifera')",0.0,1425,"('GBIF:3075453', 'Mangifera')",genus,-0.083333333,-0.5,0.083333333,0.5,"genus_tuple_Count_('GBIF:3075453', 'Mangifera')"
"genus_tuple_Count_('GBIF:2441239', 'Lama')",0.0,3018,"('GBIF:2441239', 'Lama')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2441239', 'Lama')"
"genus_tuple_Count_('GBIF:2435447', 'Phascogale')",0.0,3212,"('GBIF:2435447', 'Phascogale')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2435447', 'Phascogale')"
"genus_tuple_Count_('GBIF:2732374', 'Raphia')",0.0,2886,"('GBIF:2732374', 'Raphia')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:2732374', 'Raphia')"
"genus_tuple_Count_('GBIF:1542996', 'Platycheirus')",0.0,3326,"('GBIF:1542996', 'Platycheirus')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:1542996', 'Platycheirus')"
"genus_tuple_Count_('GBIF:2434449', 'Chrysocyon')",0.0,3009,"('GBIF:2434449', 'Chrysocyon')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2434449', 'Chrysocyon')"
"genus_tuple_Count_('GBIF:2440171', 'Macropus')",0.0,2544,"('GBIF:2440171', 'Macropus')",genus,0.3333333333333333,-0.5,0.3333333333333333,0.5,"genus_tuple_Count_('GBIF:2440171', 'Macropus')"
"genus_tuple_Count_('GBIF:2439438', 'Sicista')",0.0,3209,"('GBIF:2439438', 'Sicista')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2439438', 'Sicista')"
"genus_tuple_Count_('GBIF:1342048', 'Xylocopa')",0.0,1708,"('GBIF:1342048', 'Xylocopa')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:1342048', 'Xylocopa')"
"genus_tuple_Count_('GBIF:2497780', 'Ninox')",0.0,3217,"('GBIF:2497780', 'Ninox')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2497780', 'Ninox')"
"genus_tuple_Count_('GBIF:2412291', 'Menidia')",0.0,2227,"('GBIF:2412291', 'Menidia')",genus,-0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2412291', 'Menidia')"
"genus_tuple_Count_('GBIF:2440910', 'Pudu')",0.0,3016,"('GBIF:2440910', 'Pudu')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2440910', 'Pudu')"
"genus_tuple_Count_('GBIF:4826148', 'Procoptodon')",0.0,3205,"('GBIF:4826148', 'Procoptodon')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:4826148', 'Procoptodon')"
"genus_tuple_Count_('GBIF:2435303', 'Isoodon')",0.0,3200,"('GBIF:2435303', 'Isoodon')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2435303', 'Isoodon')"
"genus_tuple_Count_('GBIF:2668958', 'Sphagnum')",0.0,2351,"('GBIF:2668958', 'Sphagnum')",genus,0.6666666666666666,-0.5,0.6666666666666666,0.5,"genus_tuple_Count_('GBIF:2668958', 'Sphagnum')"
"order_tuple_Count_('GBIF:617', 'Hypnales')",0.0,263,"('GBIF:617', 'Hypnales')",order,1.0,-0.5,1.0,0.5,"order_tuple_Count_('GBIF:617', 'Hypnales')"
"genus_tuple_Count_('GBIF:3093681', 'Hypochaeris')",0.0,3378,"('GBIF:3093681', 'Hypochaeris')",genus,0.0,0.5,0.0,0.5,"genus_tuple_Count_('GBIF:3093681', 'Hypochaeris')"
"genus_tuple_Count_('GBIF:2735116', 'Cocos')",0.0,1552,"('GBIF:2735116', 'Cocos')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:2735116', 'Cocos')"
"genus_tuple_Count_('GBIF:2434443', 'Speothos')",0.0,3011,"('GBIF:2434443', 'Speothos')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2434443', 'Speothos')"
"genus_tuple_Count_('GBIF:3034041', 'Persea')",0.0,2115,"('GBIF:3034041', 'Persea')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:3034041', 'Persea')"
"genus_tuple_Count_('GBIF:2140913', 'Agroeca')",0.0,2756,"('GBIF:2140913', 'Agroeca')",genus,-0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2140913', 'Agroeca')"
"genus_tuple_Count_('GBIF:2434316', 'Cuon')",0.0,3014,"('GBIF:2434316', 'Cuon')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2434316', 'Cuon')"
"class_tuple_Count_('GBIF:327', 'Bryopsida')",0.0,85,"('GBIF:327', 'Bryopsida')",class,1.0,-0.5,1.0,0.5,"class_tuple_Count_('GBIF:327', 'Bryopsida')"
"genus_tuple_Count_('GBIF:8388331', 'Chamaedaphne')",0.0,2355,"('GBIF:8388331', 'Chamaedaphne')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:8388331', 'Chamaedaphne')"
"genus_tuple_Count_('GBIF:3254315', 'Parathelphusa')",0.0,2511,"('GBIF:3254315', 'Parathelphusa')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:3254315', 'Parathelphusa')"
"genus_tuple_Count_('GBIF:2888813', 'Dipsacus')",0.0,1577,"('GBIF:2888813', 'Dipsacus')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:2888813', 'Dipsacus')"
"genus_tuple_Count_('GBIF:2984563', 'Artocarpus')",0.0,3142,"('GBIF:2984563', 'Artocarpus')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:2984563', 'Artocarpus')"
"genus_tuple_Count_('GBIF:7706121', 'Dasyurus')",0.0,3197,"('GBIF:7706121', 'Dasyurus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:7706121', 'Dasyurus')"
"genus_tuple_Count_('GBIF:5972002', 'Homarus')",0.0,2539,"('GBIF:5972002', 'Homarus')",genus,0.1428571428571428,-0.5,0.1428571428571428,0.5,"genus_tuple_Count_('GBIF:5972002', 'Homarus')"
"order_tuple_Count_('GBIF:794', 'Peramelemorphia')",0.0,335,"('GBIF:794', 'Peramelemorphia')",order,-1.0,-0.5,1.0,0.5,"order_tuple_Count_('GBIF:794', 'Peramelemorphia')"
"genus_tuple_Count_('GBIF:10724106', 'Hirschfeldia')",0.0,2131,"('GBIF:10724106', 'Hirschfeldia')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:10724106', 'Hirschfeldia')"
"genus_tuple_Count_('GBIF:5347893', 'Aspalathus')",0.0,3789,"('GBIF:5347893', 'Aspalathus')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:5347893', 'Aspalathus')"
"genus_tuple_Count_('GBIF:7791043', 'Akodon')",0.0,3210,"('GBIF:7791043', 'Akodon')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:7791043', 'Akodon')"
"genus_tuple_Count_('GBIF:8302764', 'Petaurus')",0.0,3213,"('GBIF:8302764', 'Petaurus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:8302764', 'Petaurus')"
"genus_tuple_Count_('GBIF:1309707', 'Leptopilina')",0.0,1984,"('GBIF:1309707', 'Leptopilina')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:1309707', 'Leptopilina')"
"genus_tuple_Count_('GBIF:2450145', 'Laticauda')",0.0,3002,"('GBIF:2450145', 'Laticauda')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2450145', 'Laticauda')"
"genus_tuple_Count_('GBIF:5220026', 'Grampus')",0.0,1535,"('GBIF:5220026', 'Grampus')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:5220026', 'Grampus')"
"genus_tuple_Count_('GBIF:2454579', 'Fordonia')",0.0,2999,"('GBIF:2454579', 'Fordonia')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2454579', 'Fordonia')"
"genus_tuple_Count_('GBIF:4829693', 'Ganguroo')",0.0,3202,"('GBIF:4829693', 'Ganguroo')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:4829693', 'Ganguroo')"
"genus_tuple_Count_('GBIF:2433008', 'Tadarida')",0.0,2106,"('GBIF:2433008', 'Tadarida')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2433008', 'Tadarida')"
"genus_tuple_Count_('GBIF:2374818', 'Bodianus')",0.0,3482,"('GBIF:2374818', 'Bodianus')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2374818', 'Bodianus')"
"genus_tuple_Count_('GBIF:2492941', 'Sylvia')",0.0,1686,"('GBIF:2492941', 'Sylvia')",genus,-0.428571429,-0.5,0.4285714285714285,0.5,"genus_tuple_Count_('GBIF:2492941', 'Sylvia')"
"genus_tuple_Count_('GBIF:3241980', 'Onychoprion')",0.0,2492,"('GBIF:3241980', 'Onychoprion')",genus,0.125,-0.5,0.125,0.5,"genus_tuple_Count_('GBIF:3241980', 'Onychoprion')"
"genus_tuple_Count_('GBIF:2334432', 'Pterois')",0.0,2275,"('GBIF:2334432', 'Pterois')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2334432', 'Pterois')"
"genus_tuple_Count_('GBIF:2933030', 'Cyclopia')",0.0,3207,"('GBIF:2933030', 'Cyclopia')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2933030', 'Cyclopia')"
"genus_tuple_Count_('GBIF:4264848', 'Mastacomys')",0.0,3198,"('GBIF:4264848', 'Mastacomys')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:4264848', 'Mastacomys')"
"genus_tuple_Count_('GBIF:2440979', 'Hippocamelus')",0.0,3013,"('GBIF:2440979', 'Hippocamelus')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2440979', 'Hippocamelus')"
"genus_tuple_Count_('GBIF:7832266', 'Fucus')",0.0,1574,"('GBIF:7832266', 'Fucus')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:7832266', 'Fucus')"
"order_tuple_Count_('GBIF:791', 'Monotremata')",0.0,336,"('GBIF:791', 'Monotremata')",order,-1.0,-0.5,1.0,0.5,"order_tuple_Count_('GBIF:791', 'Monotremata')"
"genus_tuple_Count_('GBIF:2653091', 'Gnetum')",0.0,2285,"('GBIF:2653091', 'Gnetum')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2653091', 'Gnetum')"
"genus_tuple_Count_('GBIF:2433377', 'Tachyglossus')",0.0,3211,"('GBIF:2433377', 'Tachyglossus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2433377', 'Tachyglossus')"
"genus_tuple_Count_('GBIF:8941741', 'Micrurus')",0.0,2987,"('GBIF:8941741', 'Micrurus')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:8941741', 'Micrurus')"
"genus_tuple_Count_('GBIF:2438300', 'Pseudomys')",0.0,3194,"('GBIF:2438300', 'Pseudomys')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2438300', 'Pseudomys')"
"genus_tuple_Count_('GBIF:2963774', 'Lupinus')",0.0,1711,"('GBIF:2963774', 'Lupinus')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:2963774', 'Lupinus')"
"genus_tuple_Count_('GBIF:3085356', 'Saponaria')",0.0,2459,"('GBIF:3085356', 'Saponaria')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:3085356', 'Saponaria')"
"genus_tuple_Count_('GBIF:2032100', 'Cicadella')",0.0,2134,"('GBIF:2032100', 'Cicadella')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2032100', 'Cicadella')"
"genus_tuple_Count_('GBIF:2440061', 'Pseudocheirus')",0.0,3196,"('GBIF:2440061', 'Pseudocheirus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2440061', 'Pseudocheirus')"
"genus_tuple_Count_('GBIF:6756641', 'Bursaphelenchus')",0.0,1583,"('GBIF:6756641', 'Bursaphelenchus')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:6756641', 'Bursaphelenchus')"
"family_tuple_Count_('GBIF:5789856', 'Homalopsidae')",0.0,1107,"('GBIF:5789856', 'Homalopsidae')",family,1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:5789856', 'Homalopsidae')"
"family_tuple_Count_('GBIF:9372', 'Macropodidae')",0.0,927,"('GBIF:9372', 'Macropodidae')",family,0.3333333333333333,-0.5,0.3333333333333333,0.5,"family_tuple_Count_('GBIF:9372', 'Macropodidae')"
"genus_tuple_Count_('GBIF:5734043', 'Simulium')",0.0,3020,"('GBIF:5734043', 'Simulium')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:5734043', 'Simulium')"
"genus_tuple_Count_('GBIF:2437958', 'Conilurus')",0.0,3206,"('GBIF:2437958', 'Conilurus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2437958', 'Conilurus')"
"genus_tuple_Count_('GBIF:2869100', 'Calla')",0.0,2354,"('GBIF:2869100', 'Calla')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2869100', 'Calla')"
"family_tuple_Count_('GBIF:4797', 'Mycosphaerellaceae')",0.0,831,"('GBIF:4797', 'Mycosphaerellaceae')",family,0.0,0.5,0.0,0.5,"family_tuple_Count_('GBIF:4797', 'Mycosphaerellaceae')"
"family_tuple_Count_('GBIF:3522', 'Simuliidae')",0.0,1116,"('GBIF:3522', 'Simuliidae')",family,-1.0,0.5,1.0,0.5,"family_tuple_Count_('GBIF:3522', 'Simuliidae')"
"family_tuple_Count_('GBIF:4287591', 'Pythonidae')",0.0,1027,"('GBIF:4287591', 'Pythonidae')",family,0.0,-0.5,0.0,0.5,"family_tuple_Count_('GBIF:4287591', 'Pythonidae')"
"family_tuple_Count_('GBIF:5280', 'Rheidae')",0.0,1113,"('GBIF:5280', 'Rheidae')",family,-1.0,0.5,1.0,0.5,"family_tuple_Count_('GBIF:5280', 'Rheidae')"
"family_tuple_Count_('GBIF:3239607', 'Atelidae')",0.0,824,"('GBIF:3239607', 'Atelidae')",family,0.125,-0.5,0.125,0.5,"family_tuple_Count_('GBIF:3239607', 'Atelidae')"
"family_tuple_Count_('GBIF:2566', 'Aphelenchoididae')",0.0,510,"('GBIF:2566', 'Aphelenchoididae')",family,1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:2566', 'Aphelenchoididae')"
"family_tuple_Count_('GBIF:7805', 'Mycoplasmataceae')",0.0,992,"('GBIF:7805', 'Mycoplasmataceae')",family,-1.0,0.5,1.0,0.5,"family_tuple_Count_('GBIF:7805', 'Mycoplasmataceae')"
"family_tuple_Count_('GBIF:5941', 'Tachyglossidae')",0.0,1178,"('GBIF:5941', 'Tachyglossidae')",family,-1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:5941', 'Tachyglossidae')"
"family_tuple_Count_('GBIF:6163', 'Thomisidae')",0.0,722,"('GBIF:6163', 'Thomisidae')",family,0.0,-0.5,0.0,0.5,"family_tuple_Count_('GBIF:6163', 'Thomisidae')"
"family_tuple_Count_('GBIF:5458', 'Petauridae')",0.0,1179,"('GBIF:5458', 'Petauridae')",family,-1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:5458', 'Petauridae')"
"family_tuple_Count_('GBIF:3254308', 'Gecarcinucidae')",0.0,917,"('GBIF:3254308', 'Gecarcinucidae')",family,0.0,-0.5,0.0,0.5,"family_tuple_Count_('GBIF:3254308', 'Gecarcinucidae')"
"family_tuple_Count_('GBIF:9447', 'Pteromalidae')",0.0,547,"('GBIF:9447', 'Pteromalidae')",family,0.0,-0.5,0.0,0.5,"family_tuple_Count_('GBIF:9447', 'Pteromalidae')"
"family_tuple_Count_('GBIF:9374', 'Pseudocheiridae')",0.0,1176,"('GBIF:9374', 'Pseudocheiridae')",family,-1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:9374', 'Pseudocheiridae')"
"family_tuple_Count_('GBIF:5644', 'Salticidae')",0.0,922,"('GBIF:5644', 'Salticidae')",family,1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:5644', 'Salticidae')"
"family_tuple_Count_('GBIF:7840', 'Nitidulidae')",0.0,783,"('GBIF:7840', 'Nitidulidae')",family,1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:7840', 'Nitidulidae')"
"family_tuple_Count_('GBIF:9319', 'Meliphagidae')",0.0,991,"('GBIF:9319', 'Meliphagidae')",family,-1.0,0.5,1.0,0.5,"family_tuple_Count_('GBIF:9319', 'Meliphagidae')"
"family_tuple_Count_('GBIF:9351', 'Sulidae')",0.0,622,"('GBIF:9351', 'Sulidae')",family,0.0,-0.5,0.0,0.5,"family_tuple_Count_('GBIF:9351', 'Sulidae')"
"family_tuple_Count_('GBIF:5456', 'Acrobatidae')",0.0,1180,"('GBIF:5456', 'Acrobatidae')",family,-1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:5456', 'Acrobatidae')"
"family_tuple_Count_('GBIF:4521', 'Diaspididae')",0.0,827,"('GBIF:4521', 'Diaspididae')",family,-1.0,0.5,1.0,0.5,"family_tuple_Count_('GBIF:4521', 'Diaspididae')"
"genus_tuple_Count_('GBIF:1539835', 'Cheilosia')",0.0,3319,"('GBIF:1539835', 'Cheilosia')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:1539835', 'Cheilosia')"
"genus_tuple_Count_('GBIF:8772012', 'Coronella')",0.0,1777,"('GBIF:8772012', 'Coronella')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:8772012', 'Coronella')"
"genus_tuple_Count_('GBIF:2333922', 'Leptocottus')",0.0,2698,"('GBIF:2333922', 'Leptocottus')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2333922', 'Leptocottus')"
"genus_tuple_Count_('GBIF:8407958', 'Agrotis')",0.0,3203,"('GBIF:8407958', 'Agrotis')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:8407958', 'Agrotis')"
"family_tuple_Count_('GBIF:7378', 'Liocranidae')",0.0,1020,"('GBIF:7378', 'Liocranidae')",family,-0.5,-0.5,0.5,0.5,"family_tuple_Count_('GBIF:7378', 'Liocranidae')"
"genus_tuple_Count_('GBIF:7466699', 'Ephippion')",0.0,3204,"('GBIF:7466699', 'Ephippion')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:7466699', 'Ephippion')"
"genus_tuple_Count_('GBIF:3084921', 'Alternanthera')",0.0,1978,"('GBIF:3084921', 'Alternanthera')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:3084921', 'Alternanthera')"
"genus_tuple_Count_('GBIF:2888800', 'Scabiosa')",0.0,1709,"('GBIF:2888800', 'Scabiosa')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2888800', 'Scabiosa')"
"family_tuple_Count_('GBIF:5277', 'Pycnonotidae')",0.0,891,"('GBIF:5277', 'Pycnonotidae')",family,-0.5,-0.5,0.5,0.5,"family_tuple_Count_('GBIF:5277', 'Pycnonotidae')"
"genus_tuple_Count_('GBIF:2487199', 'Anthornis')",0.0,2689,"('GBIF:2487199', 'Anthornis')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2487199', 'Anthornis')"
"genus_tuple_Count_('GBIF:2925302', 'Lantana')",0.0,2197,"('GBIF:2925302', 'Lantana')",genus,-0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2925302', 'Lantana')"
"order_tuple_Count_('GBIF:9783671', 'Mycosphaerellales')",0.0,250,"('GBIF:9783671', 'Mycosphaerellales')",order,0.0,0.5,0.0,0.5,"order_tuple_Count_('GBIF:9783671', 'Mycosphaerellales')"
"genus_tuple_Count_('GBIF:2005375', 'Agnetina')",0.0,3022,"('GBIF:2005375', 'Agnetina')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2005375', 'Agnetina')"
"order_tuple_Count_('GBIF:581', 'Mycoplasmatales')",0.0,300,"('GBIF:581', 'Mycoplasmatales')",order,-1.0,0.5,1.0,0.5,"order_tuple_Count_('GBIF:581', 'Mycoplasmatales')"
"genus_tuple_Count_('GBIF:2495164', 'Rhea')",0.0,3015,"('GBIF:2495164', 'Rhea')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2495164', 'Rhea')"
"genus_tuple_Count_('GBIF:2451143', 'Sceloporus')",0.0,2046,"('GBIF:2451143', 'Sceloporus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2451143', 'Sceloporus')"
"order_tuple_Count_('GBIF:7692889', 'Rotaliida')",0.0,211,"('GBIF:7692889', 'Rotaliida')",order,1.0,0.5,1.0,0.5,"order_tuple_Count_('GBIF:7692889', 'Rotaliida')"
"genus_tuple_Count_('GBIF:2481090', 'Phalcoboenus')",0.0,3855,"('GBIF:2481090', 'Phalcoboenus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2481090', 'Phalcoboenus')"
"genus_tuple_Count_('GBIF:2409055', 'Pseudopleuronectes')",0.0,2700,"('GBIF:2409055', 'Pseudopleuronectes')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2409055', 'Pseudopleuronectes')"
"genus_tuple_Count_('GBIF:4407346', 'Brassicogethes')",0.0,2156,"('GBIF:4407346', 'Brassicogethes')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:4407346', 'Brassicogethes')"
"genus_tuple_Count_('GBIF:5219834', 'Lemmus')",0.0,1652,"('GBIF:5219834', 'Lemmus')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:5219834', 'Lemmus')"
"genus_tuple_Count_('GBIF:4826184', 'Notamacropus')",0.0,3215,"('GBIF:4826184', 'Notamacropus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:4826184', 'Notamacropus')"
"genus_tuple_Count_('GBIF:2735438', 'Oenocarpus')",0.0,1972,"('GBIF:2735438', 'Oenocarpus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2735438', 'Oenocarpus')"
"genus_tuple_Count_('GBIF:2435365', 'Antechinus')",0.0,3195,"('GBIF:2435365', 'Antechinus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2435365', 'Antechinus')"
"genus_tuple_Count_('GBIF:2888474', 'Argemone')",0.0,3591,"('GBIF:2888474', 'Argemone')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2888474', 'Argemone')"
"genus_tuple_Count_('GBIF:3034601', 'Hydrocotyle')",0.0,1857,"('GBIF:3034601', 'Hydrocotyle')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:3034601', 'Hydrocotyle')"
"genus_tuple_Count_('GBIF:5231141', 'Passerculus')",0.0,2559,"('GBIF:5231141', 'Passerculus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:5231141', 'Passerculus')"
"genus_tuple_Count_('GBIF:2874068', 'Helianthemum')",0.0,2733,"('GBIF:2874068', 'Helianthemum')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2874068', 'Helianthemum')"
"genus_tuple_Count_('GBIF:2410478', 'Galaxias')",0.0,3199,"('GBIF:2410478', 'Galaxias')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2410478', 'Galaxias')"
"genus_tuple_Count_('GBIF:2434451', 'Dusicyon')",0.0,3010,"('GBIF:2434451', 'Dusicyon')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2434451', 'Dusicyon')"
"genus_tuple_Count_('GBIF:2433297', 'Desmodus')",0.0,3613,"('GBIF:2433297', 'Desmodus')",genus,1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2433297', 'Desmodus')"
"genus_tuple_Count_('GBIF:3114511', 'Carduus')",0.0,1737,"('GBIF:3114511', 'Carduus')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:3114511', 'Carduus')"
"genus_tuple_Count_('GBIF:2731881', 'Elaeis')",0.0,2893,"('GBIF:2731881', 'Elaeis')",genus,0.3333333333333333,-0.5,0.3333333333333333,0.5,"genus_tuple_Count_('GBIF:2731881', 'Elaeis')"
"genus_tuple_Count_('GBIF:3152143', 'Cola')",0.0,2289,"('GBIF:3152143', 'Cola')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:3152143', 'Cola')"
"genus_tuple_Count_('GBIF:2874877', 'Nothofagus')",0.0,3059,"('GBIF:2874877', 'Nothofagus')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2874877', 'Nothofagus')"
"family_tuple_Count_('GBIF:8803', 'Nothofagaceae')",0.0,1127,"('GBIF:8803', 'Nothofagaceae')",family,-1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:8803', 'Nothofagaceae')"
"genus_tuple_Count_('GBIF:2438705', 'Hydromys')",0.0,3216,"('GBIF:2438705', 'Hydromys')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2438705', 'Hydromys')"
"genus_tuple_Count_('GBIF:9630885', 'Erodium')",0.0,1912,"('GBIF:9630885', 'Erodium')",genus,0.375,-0.5,0.375,0.5,"genus_tuple_Count_('GBIF:9630885', 'Erodium')"
"family_tuple_Count_('GBIF:4504', 'Scaridae')",0.0,872,"('GBIF:4504', 'Scaridae')",family,0.0,-0.5,0.0,0.5,"family_tuple_Count_('GBIF:4504', 'Scaridae')"
"genus_tuple_Count_('GBIF:2440977', 'Ozotoceros')",0.0,3012,"('GBIF:2440977', 'Ozotoceros')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2440977', 'Ozotoceros')"
"genus_tuple_Count_('GBIF:2440105', 'Acrobates')",0.0,3214,"('GBIF:2440105', 'Acrobates')",genus,-1.0,-0.5,1.0,0.5,"genus_tuple_Count_('GBIF:2440105', 'Acrobates')"
"genus_tuple_Count_('GBIF:2874172', 'Passiflora')",0.0,1430,"('GBIF:2874172', 'Passiflora')",genus,-0.142857143,-0.428571429,0.1428571428571428,0.4285714285714285,"genus_tuple_Count_('GBIF:2874172', 'Passiflora')"
