Feature,Importance,Unnamed: 0,node,source,fa_score,la_score,abs_fa_score,abs_la_score,feature_name
"genus_tuple_Count_('GBIF:2432854', 'Pteropus')",0.0,2974,"('GBIF:2432854', 'Pteropus')",genus,0.5,0.0,0.5,0.0,"genus_tuple_Count_('GBIF:2432854', 'Pteropus')"
"genus_tuple_Count_('GBIF:2943504', 'Eperua')",0.0,3081,"('GBIF:2943504', 'Eperua')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2943504', 'Eperua')"
"genus_tuple_Count_('GBIF:1407108', 'Baetis')",0.0,2730,"('GBIF:1407108', 'Baetis')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:1407108', 'Baetis')"
"genus_tuple_Count_('GBIF:2888721', 'Sambucus')",0.0,2720,"('GBIF:2888721', 'Sambucus')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2888721', 'Sambucus')"
"genus_tuple_Count_('GBIF:3189286', 'Ludwigia')",0.0,1856,"('GBIF:3189286', 'Ludwigia')",genus,-0.5,0.25,0.5,0.25,"genus_tuple_Count_('GBIF:3189286', 'Ludwigia')"
"genus_tuple_Count_('GBIF:2007365', 'Reticulitermes')",0.0,1494,"('GBIF:2007365', 'Reticulitermes')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2007365', 'Reticulitermes')"
"genus_tuple_Count_('GBIF:9527010', 'Uronema')",0.0,3096,"('GBIF:9527010', 'Uronema')",genus,0.5,1.0,0.5,1.0,"genus_tuple_Count_('GBIF:9527010', 'Uronema')"
"genus_tuple_Count_('GBIF:2433457', 'Zalophus')",0.0,2159,"('GBIF:2433457', 'Zalophus')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2433457', 'Zalophus')"
"genus_tuple_Count_('GBIF:2304356', 'Stramonita')",0.0,2327,"('GBIF:2304356', 'Stramonita')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2304356', 'Stramonita')"
"genus_tuple_Count_('GBIF:2374818', 'Bodianus')",0.0,3482,"('GBIF:2374818', 'Bodianus')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2374818', 'Bodianus')"
"genus_tuple_Count_('GBIF:2289099', 'Sepia')",0.0,3291,"('GBIF:2289099', 'Sepia')",genus,0.5,0.0,0.5,0.0,"genus_tuple_Count_('GBIF:2289099', 'Sepia')"
"genus_tuple_Count_('GBIF:2140913', 'Agroeca')",0.0,2756,"('GBIF:2140913', 'Agroeca')",genus,-0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2140913', 'Agroeca')"
"genus_tuple_Count_('GBIF:3204342', 'Spongospora')",0.0,1547,"('GBIF:3204342', 'Spongospora')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:3204342', 'Spongospora')"
"genus_tuple_Count_('GBIF:2415629', 'Merluccius')",0.0,1944,"('GBIF:2415629', 'Merluccius')",genus,0.5,0.0,0.5,0.0,"genus_tuple_Count_('GBIF:2415629', 'Merluccius')"
"genus_tuple_Count_('GBIF:2987968', 'Filipendula')",0.0,2725,"('GBIF:2987968', 'Filipendula')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2987968', 'Filipendula')"
"genus_tuple_Count_('GBIF:8424370', 'Chamaemelum')",0.0,2723,"('GBIF:8424370', 'Chamaemelum')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:8424370', 'Chamaemelum')"
"genus_tuple_Count_('GBIF:3034784', 'Pimpinella')",0.0,1537,"('GBIF:3034784', 'Pimpinella')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:3034784', 'Pimpinella')"
"genus_tuple_Count_('GBIF:3082293', 'Limonium')",0.0,3042,"('GBIF:3082293', 'Limonium')",genus,-0.5,1.0,0.5,1.0,"genus_tuple_Count_('GBIF:3082293', 'Limonium')"
"genus_tuple_Count_('GBIF:2582134', 'Tricladium')",0.0,1806,"('GBIF:2582134', 'Tricladium')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2582134', 'Tricladium')"
"genus_tuple_Count_('GBIF:2387539', 'Triso')",0.0,3433,"('GBIF:2387539', 'Triso')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2387539', 'Triso')"
BERTopics_B26,0.0,7898,B26,tdt_bt,-0.5,-0.5,0.5,0.5,BERTopics_B26
"genus_tuple_Count_('GBIF:2434101', 'Taxidea')",0.0,2441,"('GBIF:2434101', 'Taxidea')",genus,-0.5,0.3333333333333333,0.5,0.3333333333333333,"genus_tuple_Count_('GBIF:2434101', 'Taxidea')"
"genus_tuple_Count_('GBIF:3029010', 'Syzygium')",0.0,2447,"('GBIF:3029010', 'Syzygium')",genus,0.5,-0.25,0.5,0.25,"genus_tuple_Count_('GBIF:3029010', 'Syzygium')"
"genus_tuple_Count_('GBIF:2481352', 'Fratercula')",0.0,1966,"('GBIF:2481352', 'Fratercula')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2481352', 'Fratercula')"
BERTopics_B63,0.0,7893,B63,tdt_bt,-0.5,-0.875,0.5,0.875,BERTopics_B63
"genus_tuple_Count_('GBIF:2440494', 'Sousa')",0.0,3306,"('GBIF:2440494', 'Sousa')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2440494', 'Sousa')"
"genus_tuple_Count_('GBIF:4833639', 'Arctodus')",0.0,3514,"('GBIF:4833639', 'Arctodus')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:4833639', 'Arctodus')"
"genus_tuple_Count_('GBIF:3152542', 'Hibiscus')",0.0,1407,"('GBIF:3152542', 'Hibiscus')",genus,-0.5,-0.375,0.5,0.375,"genus_tuple_Count_('GBIF:3152542', 'Hibiscus')"
"genus_tuple_Count_('GBIF:2889077', 'Polygonum')",0.0,1462,"('GBIF:2889077', 'Polygonum')",genus,0.5,0.0,0.5,0.0,"genus_tuple_Count_('GBIF:2889077', 'Polygonum')"
"genus_tuple_Count_('GBIF:1047369', 'Labidomera')",0.0,1819,"('GBIF:1047369', 'Labidomera')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:1047369', 'Labidomera')"
"genus_tuple_Count_('GBIF:2270484', 'Psilaster')",0.0,2395,"('GBIF:2270484', 'Psilaster')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2270484', 'Psilaster')"
"genus_tuple_Count_('GBIF:2225641', 'Callinectes')",0.0,1907,"('GBIF:2225641', 'Callinectes')",genus,-0.5,-0.625,0.5,0.625,"genus_tuple_Count_('GBIF:2225641', 'Callinectes')"
"genus_tuple_Count_('GBIF:2433394', 'Melursus')",0.0,3513,"('GBIF:2433394', 'Melursus')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2433394', 'Melursus')"
"genus_tuple_Count_('GBIF:3240758', 'Castor')",0.0,2246,"('GBIF:3240758', 'Castor')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:3240758', 'Castor')"
"genus_tuple_Count_('GBIF:2285348', 'Pinna')",0.0,2682,"('GBIF:2285348', 'Pinna')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2285348', 'Pinna')"
"genus_tuple_Count_('GBIF:2584049', 'Lemonniera')",0.0,1809,"('GBIF:2584049', 'Lemonniera')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2584049', 'Lemonniera')"
"genus_tuple_Count_('GBIF:2369063', 'Xenentodon')",0.0,2731,"('GBIF:2369063', 'Xenentodon')",genus,-0.5,-0.333333333,0.5,0.3333333333333333,"genus_tuple_Count_('GBIF:2369063', 'Xenentodon')"
"genus_tuple_Count_('GBIF:2499634', 'Acanthocephalus')",0.0,1820,"('GBIF:2499634', 'Acanthocephalus')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2499634', 'Acanthocephalus')"
"genus_tuple_Count_('GBIF:8403171', 'Merlangius')",0.0,1951,"('GBIF:8403171', 'Merlangius')",genus,0.5,0.0,0.5,0.0,"genus_tuple_Count_('GBIF:8403171', 'Merlangius')"
"genus_tuple_Count_('GBIF:2433008', 'Tadarida')",0.0,2106,"('GBIF:2433008', 'Tadarida')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2433008', 'Tadarida')"
"genus_tuple_Count_('GBIF:2334432', 'Pterois')",0.0,2275,"('GBIF:2334432', 'Pterois')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2334432', 'Pterois')"
"genus_tuple_Count_('GBIF:2334066', 'Cottus')",0.0,2402,"('GBIF:2334066', 'Cottus')",genus,-0.5,0.0,0.5,0.0,"genus_tuple_Count_('GBIF:2334066', 'Cottus')"
"genus_tuple_Count_('GBIF:2421154', 'Somniosus')",0.0,3299,"('GBIF:2421154', 'Somniosus')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2421154', 'Somniosus')"
"genus_tuple_Count_('GBIF:11086022', 'Tetracladium')",0.0,1804,"('GBIF:11086022', 'Tetracladium')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:11086022', 'Tetracladium')"
"genus_tuple_Count_('GBIF:3220724', 'Agrobacterium')",0.0,1784,"('GBIF:3220724', 'Agrobacterium')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:3220724', 'Agrobacterium')"
"genus_tuple_Count_('GBIF:3040962', 'Raphanus')",0.0,1990,"('GBIF:3040962', 'Raphanus')",genus,0.5,0.0,0.5,0.0,"genus_tuple_Count_('GBIF:3040962', 'Raphanus')"
"genus_tuple_Count_('GBIF:2397783', 'Paradiplospinus')",0.0,2400,"('GBIF:2397783', 'Paradiplospinus')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2397783', 'Paradiplospinus')"
"genus_tuple_Count_('GBIF:5347893', 'Aspalathus')",0.0,3789,"('GBIF:5347893', 'Aspalathus')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:5347893', 'Aspalathus')"
"genus_tuple_Count_('GBIF:3034041', 'Persea')",0.0,2115,"('GBIF:3034041', 'Persea')",genus,0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:3034041', 'Persea')"
"genus_tuple_Count_('GBIF:2441224', 'Potamochoerus')",0.0,3511,"('GBIF:2441224', 'Potamochoerus')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2441224', 'Potamochoerus')"
"genus_tuple_Count_('GBIF:2349133', 'Austrofundulus')",0.0,3412,"('GBIF:2349133', 'Austrofundulus')",genus,-0.5,1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2349133', 'Austrofundulus')"
"genus_tuple_Count_('GBIF:4407835', 'Chrysomelobia')",0.0,1818,"('GBIF:4407835', 'Chrysomelobia')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:4407835', 'Chrysomelobia')"
"genus_tuple_Count_('GBIF:2439509', 'Dipodomys')",0.0,1916,"('GBIF:2439509', 'Dipodomys')",genus,-0.5,0.0,0.5,0.0,"genus_tuple_Count_('GBIF:2439509', 'Dipodomys')"
"order_tuple_Count_('GBIF:885', 'Lamniformes')",0.0,272,"('GBIF:885', 'Lamniformes')",order,-0.5,-0.625,0.5,0.625,"order_tuple_Count_('GBIF:885', 'Lamniformes')"
"order_tuple_Count_('GBIF:810', 'Valvatida')",0.0,269,"('GBIF:810', 'Valvatida')",order,0.5,-1.0,0.5,1.0,"order_tuple_Count_('GBIF:810', 'Valvatida')"
"family_tuple_Count_('GBIF:9647', 'Cicadellidae')",0.0,526,"('GBIF:9647', 'Cicadellidae')",family,0.5,-0.25,0.5,0.25,"family_tuple_Count_('GBIF:9647', 'Cicadellidae')"
"order_tuple_Count_('GBIF:787', 'Plecoptera')",0.0,306,"('GBIF:787', 'Plecoptera')",order,0.5,-1.0,0.5,1.0,"order_tuple_Count_('GBIF:787', 'Plecoptera')"
"family_tuple_Count_('GBIF:6939', 'Echinorhynchidae')",0.0,631,"('GBIF:6939', 'Echinorhynchidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:6939', 'Echinorhynchidae')"
"family_tuple_Count_('GBIF:7873', 'Heptageniidae')",0.0,1010,"('GBIF:7873', 'Heptageniidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:7873', 'Heptageniidae')"
"family_tuple_Count_('GBIF:4556279', 'Meloidogynidae')",0.0,596,"('GBIF:4556279', 'Meloidogynidae')",family,-0.5,-0.166666667,0.5,0.1666666666666666,"family_tuple_Count_('GBIF:4556279', 'Meloidogynidae')"
"order_tuple_Count_('GBIF:1462', 'Forcipulatida')",0.0,268,"('GBIF:1462', 'Forcipulatida')",order,0.5,-1.0,0.5,1.0,"order_tuple_Count_('GBIF:1462', 'Forcipulatida')"
"family_tuple_Count_('GBIF:6689', 'Verbenaceae')",0.0,798,"('GBIF:6689', 'Verbenaceae')",family,-0.5,-0.5,0.5,0.5,"family_tuple_Count_('GBIF:6689', 'Verbenaceae')"
"family_tuple_Count_('GBIF:2851', 'Planorbidae')",0.0,420,"('GBIF:2851', 'Planorbidae')",family,-0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:2851', 'Planorbidae')"
"family_tuple_Count_('GBIF:2304120', 'Muricidae')",0.0,846,"('GBIF:2304120', 'Muricidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:2304120', 'Muricidae')"
"family_tuple_Count_('GBIF:7740', 'Laminariaceae')",0.0,745,"('GBIF:7740', 'Laminariaceae')",family,-0.5,0.0,0.5,0.0,"family_tuple_Count_('GBIF:7740', 'Laminariaceae')"
"family_tuple_Count_('GBIF:4921124', 'Plasmodiophoridae')",0.0,488,"('GBIF:4921124', 'Plasmodiophoridae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:4921124', 'Plasmodiophoridae')"
"family_tuple_Count_('GBIF:5538', 'Astropectinidae')",0.0,873,"('GBIF:5538', 'Astropectinidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:5538', 'Astropectinidae')"
"family_tuple_Count_('GBIF:5719', 'Molossidae')",0.0,765,"('GBIF:5719', 'Molossidae')",family,0.5,-0.5,0.5,0.5,"family_tuple_Count_('GBIF:5719', 'Molossidae')"
"family_tuple_Count_('GBIF:6801', 'Ampullariidae')",0.0,1087,"('GBIF:6801', 'Ampullariidae')",family,-0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:6801', 'Ampullariidae')"
"family_tuple_Count_('GBIF:6862', 'Pinnidae')",0.0,988,"('GBIF:6862', 'Pinnidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:6862', 'Pinnidae')"
"family_tuple_Count_('GBIF:9366', 'Phyllostomidae')",0.0,978,"('GBIF:9366', 'Phyllostomidae')",family,0.5,-0.375,0.5,0.375,"family_tuple_Count_('GBIF:9366', 'Phyllostomidae')"
"family_tuple_Count_('GBIF:7978799', 'Sarcocystidae')",0.0,629,"('GBIF:7978799', 'Sarcocystidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:7978799', 'Sarcocystidae')"
"family_tuple_Count_('GBIF:5504', 'Heteromyidae')",0.0,686,"('GBIF:5504', 'Heteromyidae')",family,-0.5,0.0,0.5,0.0,"family_tuple_Count_('GBIF:5504', 'Heteromyidae')"
"family_tuple_Count_('GBIF:4354', 'Rhinotermitidae')",0.0,456,"('GBIF:4354', 'Rhinotermitidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:4354', 'Rhinotermitidae')"
"family_tuple_Count_('GBIF:2071', 'Odontasteridae')",0.0,875,"('GBIF:2071', 'Odontasteridae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:2071', 'Odontasteridae')"
"family_tuple_Count_('GBIF:4508', 'Scorpaenidae')",0.0,830,"('GBIF:4508', 'Scorpaenidae')",family,0.5,-0.5,0.5,0.5,"family_tuple_Count_('GBIF:4508', 'Scorpaenidae')"
"order_tuple_Count_('GBIF:664', 'Bonnemaisoniales')",0.0,337,"('GBIF:664', 'Bonnemaisoniales')",order,-0.5,1.0,0.5,1.0,"order_tuple_Count_('GBIF:664', 'Bonnemaisoniales')"
"order_tuple_Count_('GBIF:627', 'Zingiberales')",0.0,252,"('GBIF:627', 'Zingiberales')",order,0.5,0.25,0.5,0.25,"order_tuple_Count_('GBIF:627', 'Zingiberales')"
"family_tuple_Count_('GBIF:3685', 'Ardeidae')",0.0,812,"('GBIF:3685', 'Ardeidae')",family,-0.5,-0.875,0.5,0.875,"family_tuple_Count_('GBIF:3685', 'Ardeidae')"
"family_tuple_Count_('GBIF:2957', 'Atherinopsidae')",0.0,810,"('GBIF:2957', 'Atherinopsidae')",family,-0.5,-0.5,0.5,0.5,"family_tuple_Count_('GBIF:2957', 'Atherinopsidae')"
"family_tuple_Count_('GBIF:5493', 'Castoridae')",0.0,816,"('GBIF:5493', 'Castoridae')",family,-0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:5493', 'Castoridae')"
"family_tuple_Count_('GBIF:6832', 'Sepiidae')",0.0,1215,"('GBIF:6832', 'Sepiidae')",family,0.5,0.0,0.5,0.0,"family_tuple_Count_('GBIF:6832', 'Sepiidae')"
"family_tuple_Count_('GBIF:4891', 'Bonnemaisoniaceae')",0.0,1198,"('GBIF:4891', 'Bonnemaisoniaceae')",family,-0.5,1.0,0.5,1.0,"family_tuple_Count_('GBIF:4891', 'Bonnemaisoniaceae')"
"family_tuple_Count_('GBIF:9670', 'Istiophoridae')",0.0,481,"('GBIF:9670', 'Istiophoridae')",family,-0.5,-0.75,0.5,0.75,"family_tuple_Count_('GBIF:9670', 'Istiophoridae')"
"family_tuple_Count_('GBIF:3247675', 'Sphaeriidae')",0.0,1089,"('GBIF:3247675', 'Sphaeriidae')",family,-0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:3247675', 'Sphaeriidae')"
"family_tuple_Count_('GBIF:4679', 'Chaetophoraceae')",0.0,1147,"('GBIF:4679', 'Chaetophoraceae')",family,0.5,1.0,0.5,1.0,"family_tuple_Count_('GBIF:4679', 'Chaetophoraceae')"
"family_tuple_Count_('GBIF:4863', 'Taxaceae')",0.0,1155,"('GBIF:4863', 'Taxaceae')",family,-0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:4863', 'Taxaceae')"
"order_tuple_Count_('GBIF:1079', 'Phyllodocida')",0.0,307,"('GBIF:1079', 'Phyllodocida')",order,0.5,1.0,0.5,1.0,"order_tuple_Count_('GBIF:1079', 'Phyllodocida')"
"family_tuple_Count_('GBIF:2208', 'Scyliorhinidae')",0.0,695,"('GBIF:2208', 'Scyliorhinidae')",family,0.5,-0.5,0.5,0.5,"family_tuple_Count_('GBIF:2208', 'Scyliorhinidae')"
"order_tuple_Count_('GBIF:1225', 'Ephemeroptera')",0.0,305,"('GBIF:1225', 'Ephemeroptera')",order,0.5,-1.0,0.5,1.0,"order_tuple_Count_('GBIF:1225', 'Ephemeroptera')"
"family_tuple_Count_('GBIF:2419', 'Plumbaginaceae')",0.0,1121,"('GBIF:2419', 'Plumbaginaceae')",family,-0.5,1.0,0.5,1.0,"family_tuple_Count_('GBIF:2419', 'Plumbaginaceae')"
"family_tuple_Count_('GBIF:5292', 'Tytonidae')",0.0,435,"('GBIF:5292', 'Tytonidae')",family,-0.5,-0.9,0.5,0.9,"family_tuple_Count_('GBIF:5292', 'Tytonidae')"
"family_tuple_Count_('GBIF:5277', 'Pycnonotidae')",0.0,891,"('GBIF:5277', 'Pycnonotidae')",family,-0.5,-0.5,0.5,0.5,"family_tuple_Count_('GBIF:5277', 'Pycnonotidae')"
"family_tuple_Count_('GBIF:2198', 'Rhincodontidae')",0.0,1266,"('GBIF:2198', 'Rhincodontidae')",family,0.5,0.0,0.5,0.0,"family_tuple_Count_('GBIF:2198', 'Rhincodontidae')"
"family_tuple_Count_('GBIF:7378', 'Liocranidae')",0.0,1020,"('GBIF:7378', 'Liocranidae')",family,-0.5,-0.5,0.5,0.5,"family_tuple_Count_('GBIF:7378', 'Liocranidae')"
"family_tuple_Count_('GBIF:7894191', 'Gomphonemataceae')",0.0,1146,"('GBIF:7894191', 'Gomphonemataceae')",family,0.5,1.0,0.5,1.0,"family_tuple_Count_('GBIF:7894191', 'Gomphonemataceae')"
"family_tuple_Count_('GBIF:2186', 'Somniosidae')",0.0,1221,"('GBIF:2186', 'Somniosidae')",family,-0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:2186', 'Somniosidae')"
"family_tuple_Count_('GBIF:9307', 'Coraciidae')",0.0,1222,"('GBIF:9307', 'Coraciidae')",family,-0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:9307', 'Coraciidae')"
"family_tuple_Count_('GBIF:5464', 'Dermochelyidae')",0.0,1059,"('GBIF:5464', 'Dermochelyidae')",family,-0.5,-0.4,0.5,0.4,"family_tuple_Count_('GBIF:5464', 'Dermochelyidae')"
"family_tuple_Count_('GBIF:6009', 'Asteriidae')",0.0,874,"('GBIF:6009', 'Asteriidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:6009', 'Asteriidae')"
"family_tuple_Count_('GBIF:6920', 'Syrphidae')",0.0,390,"('GBIF:6920', 'Syrphidae')",family,0.5,0.125,0.5,0.125,"family_tuple_Count_('GBIF:6920', 'Syrphidae')"
"family_tuple_Count_('GBIF:2809', 'Podapolipidae')",0.0,630,"('GBIF:2809', 'Podapolipidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:2809', 'Podapolipidae')"
"family_tuple_Count_('GBIF:3240562', 'Gliridae')",0.0,819,"('GBIF:3240562', 'Gliridae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:3240562', 'Gliridae')"
"genus_tuple_Count_('GBIF:2867567', 'Lemna')",0.0,3411,"('GBIF:2867567', 'Lemna')",genus,-0.5,1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2867567', 'Lemna')"
"genus_tuple_Count_('GBIF:6026723', 'Conopodium')",0.0,3128,"('GBIF:6026723', 'Conopodium')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:6026723', 'Conopodium')"
"genus_tuple_Count_('GBIF:2290949', 'Drepanotrema')",0.0,2911,"('GBIF:2290949', 'Drepanotrema')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2290949', 'Drepanotrema')"
"genus_tuple_Count_('GBIF:2440655', 'Neophocaena')",0.0,3305,"('GBIF:2440655', 'Neophocaena')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2440655', 'Neophocaena')"
"genus_tuple_Count_('GBIF:8109416', 'Spartium')",0.0,2673,"('GBIF:8109416', 'Spartium')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:8109416', 'Spartium')"
"genus_tuple_Count_('GBIF:2292585', 'Marisa')",0.0,2915,"('GBIF:2292585', 'Marisa')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2292585', 'Marisa')"
"genus_tuple_Count_('GBIF:1738012', 'Lumaria')",0.0,2776,"('GBIF:1738012', 'Lumaria')",genus,0.5,1.0,0.5,1.0,"genus_tuple_Count_('GBIF:1738012', 'Lumaria')"
"genus_tuple_Count_('GBIF:7727995', 'Stylophora')",0.0,1601,"('GBIF:7727995', 'Stylophora')",genus,-0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:7727995', 'Stylophora')"
"genus_tuple_Count_('GBIF:3152231', 'Quararibea')",0.0,2262,"('GBIF:3152231', 'Quararibea')",genus,-0.5,1.0,0.5,1.0,"genus_tuple_Count_('GBIF:3152231', 'Quararibea')"
"genus_tuple_Count_('GBIF:1341198', 'Ceratina')",0.0,2727,"('GBIF:1341198', 'Ceratina')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:1341198', 'Ceratina')"
"genus_tuple_Count_('GBIF:2270042', 'Bathybiaster')",0.0,2398,"('GBIF:2270042', 'Bathybiaster')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2270042', 'Bathybiaster')"
"genus_tuple_Count_('GBIF:7286732', 'Protium')",0.0,2263,"('GBIF:7286732', 'Protium')",genus,-0.5,1.0,0.5,1.0,"genus_tuple_Count_('GBIF:7286732', 'Protium')"
"genus_tuple_Count_('GBIF:10061929', 'Conger')",0.0,2611,"('GBIF:10061929', 'Conger')",genus,0.5,-0.25,0.5,0.25,"genus_tuple_Count_('GBIF:10061929', 'Conger')"
"genus_tuple_Count_('GBIF:2441208', 'Babyrousa')",0.0,3509,"('GBIF:2441208', 'Babyrousa')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2441208', 'Babyrousa')"
"genus_tuple_Count_('GBIF:2158616', 'Argiope')",0.0,2343,"('GBIF:2158616', 'Argiope')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2158616', 'Argiope')"
"genus_tuple_Count_('GBIF:2684902', 'Taxus')",0.0,3132,"('GBIF:2684902', 'Taxus')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2684902', 'Taxus')"
"genus_tuple_Count_('GBIF:7454696', 'Elodea')",0.0,1854,"('GBIF:7454696', 'Elodea')",genus,-0.5,0.5,0.5,0.5,"genus_tuple_Count_('GBIF:7454696', 'Elodea')"
"genus_tuple_Count_('GBIF:3082553', 'Couroupita')",0.0,3593,"('GBIF:3082553', 'Couroupita')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:3082553', 'Couroupita')"
"genus_tuple_Count_('GBIF:2434125', 'Suricata')",0.0,2493,"('GBIF:2434125', 'Suricata')",genus,-0.5,-0.5,0.5,0.5,"genus_tuple_Count_('GBIF:2434125', 'Suricata')"
"order_tuple_Count_('GBIF:808', 'Paxillosida')",0.0,267,"('GBIF:808', 'Paxillosida')",order,0.5,-1.0,0.5,1.0,"order_tuple_Count_('GBIF:808', 'Paxillosida')"
"family_tuple_Count_('GBIF:7865', 'Baetidae')",0.0,1011,"('GBIF:7865', 'Baetidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:7865', 'Baetidae')"
"genus_tuple_Count_('GBIF:2497905', 'Tyto')",0.0,1470,"('GBIF:2497905', 'Tyto')",genus,-0.5,-0.9,0.5,0.9,"genus_tuple_Count_('GBIF:2497905', 'Tyto')"
"genus_tuple_Count_('GBIF:1309591', 'Andricus')",0.0,3489,"('GBIF:1309591', 'Andricus')",genus,-0.5,1.0,0.5,1.0,"genus_tuple_Count_('GBIF:1309591', 'Andricus')"
"genus_tuple_Count_('GBIF:2479364', 'Diopsittaca')",0.0,3438,"('GBIF:2479364', 'Diopsittaca')",genus,-0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2479364', 'Diopsittaca')"
"genus_tuple_Count_('GBIF:8142432', 'Vachellia')",0.0,2381,"('GBIF:8142432', 'Vachellia')",genus,-0.5,0.0,0.5,0.0,"genus_tuple_Count_('GBIF:8142432', 'Vachellia')"
"genus_tuple_Count_('GBIF:2274163', 'Diplasterias')",0.0,2396,"('GBIF:2274163', 'Diplasterias')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2274163', 'Diplasterias')"
